access_id,access_estado_num,access_informe_final,access_reg_desc,access_marca,access_modelo,access_numero_serie,access_n_de_control,access_baja_sources,access_baja_from_estado,access_baja_from_informe,access_baja_from_reg_desc,sr_estado,sr_ubicacion,sr_is_baja,sr_missing
22124,8,,ok,BMC,25T,MG 4913,,estado=8,1,0,0,entregado,Taller,0,0
22125,8,,OK,PHILLIPS,,MG 2782,,estado=8,1,0,0,baja,-,1,0
22126,8,,OK,NELLCOR,N-560,MG 3134,,estado=8,1,0,0,entregado,Taller,0,0
22128,8,,PLACA SPO2 - DOC 10,NELLCOR,N-560,MG 4397,,estado=8,1,0,0,baja,-,1,0
22129,8,,FRENTE - PLACA SPO2 - PILA PLACA,NELLCOR,N-560,MG 3881,,estado=8,1,0,0,baja,-,1,0
22130,8,,PLACA,NELLCOR,N-595,MG 2253,,estado=8,1,0,0,baja,-,1,0
22133,8,,ok,LONGFIAN,JAY-5Q,MG 5327,,estado=8,1,0,0,entregado,Taller,0,0
22146,8,,,SILFAB,N-33A,MG 6034,,estado=8,1,0,0,baja,-,1,0
22158,8,,CAMBIO TECLA,SILFAB,N-33A,MG 0966,,estado=8,1,0,0,baja,-,1,0
22165,8,,ok,PHILLIPS,,MG 2143,,estado=8,1,0,0,baja,-,1,0
22169,8,DEPOSITO BLAS PARERA,EQUIPO PARA DESHUASE,MASIMO,RADICAL,041288,,estado=8,1,0,0,entregado,Taller,0,0
22186,8,DEPOSITO BLAS PARERA,,LIFE CARE,PLV-100,MG 3287,,estado=8,1,0,0,baja,-,1,0
22193,8,,ingreso de cucarachas,NELLCOR,N-560,MG 3041,,estado=8,1,0,0,alquilado,-,0,0
22196,8,,OK,NELLCOR,N-560,MG 3910,,estado=8,1,0,0,entregado,Taller,0,0
22199,8,,TAPA DE FRASCO Y TAPA,SILFAB,N-33A,mg 0426,,estado=8,1,0,0,baja,-,1,0
22200,8,BAJA,TAPA DE FRASCO,SILFAB,N-33A,mg 0427,,estado=8;informe_final,1,1,0,baja,-,1,0
22215,8,,TAPA DE FRASCO Y FILTRO,SILFAB,N-33A,MG 1145,,estado=8,1,0,0,baja,-,1,0
22219,8,,"reparacion compresor y placa, control ok.",AIRSEP,NEW LIFE,mg 1679,w1375/w13776,estado=8,1,0,0,entregado,Taller,0,0
22221,8,DE BAJA IRREPARABLE,DE BAJA IRREPARABLE,AIRSEP,NEW LIFE,MG 2507,w1372/w1320,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
22229,8,,COMPRESOR,LONGFIAN,JAY-5,MG 4742,,estado=8,1,0,0,alquilado,-,0,0
22233,8,BAJA,,AIRSEP,NEW LIFE,MG 2287,,estado=8;informe_final,1,1,0,baja,-,1,0
22241,8,DE BAJA,placa y bateria,NELLCOR,N-560,MG 3134,,estado=8;informe_final,1,1,0,baja,-,1,0
22243,6,BAJA,ok,NELLCOR,N-560,MG 0271,,informe_final,0,1,0,baja,-,1,0
22244,8,,CONTROL OK,LONGFIAN,JAY-5,MG 4889,,estado=8,1,0,0,entregado,Taller,0,0
22257,8,,,BMC,G2S,19601042,,estado=8,1,0,0,entregado,Taller,0,0
22258,8,,ok,NELLCOR,N-560,MG 3132,,estado=8,1,0,0,entregado,Taller,0,0
22262,8,BAJA,ok,AIRSEP,NEW LIFE,MG 1753,w1876/1875,estado=8;informe_final,1,1,0,baja,-,1,0
22263,8,,ok,RESMED,TANGO,MG 2465,,estado=8,1,0,0,entregado,Taller,0,0
22264,8,,OK,RESPIRONICS,SERIE M,MG 2489,,estado=8,1,0,0,entregado,Taller,0,0
22267,8,,"PLACA SPO2 , FRENTE , DOC 10",NELLCOR,N-550,MG 0324,,estado=8,1,0,0,baja,-,1,0
22271,8,,PLACA FRENTE - PLACA PRINCIPAL -BATERIa,NELLCOR,N-550,MG 1810,,estado=8,1,0,0,baja,-,1,0
22276,8,,CONTROL DE FUNCIONAMIENTO OK,SILFAB,N-33A,MG 1929,,estado=8,1,0,0,entregado,Taller,0,0
22292,8,,control de funcionamiento ok,INOGEN,AT HOME,MG 4964,w1426,estado=8,1,0,0,entregado,Taller,0,0
22299,8,BAJA,BAJA,NELLCOR,N-560,MG 3038,,estado=8;informe_final;reg_desc,1,1,1,entregado,Taller,0,0
22304,6,de baja,no concentra de baja,AIRSEP,NEW LIFE,MG 3619,,informe_final;reg_desc,0,1,1,baja,-,1,0
22309,8,REPARO INTRAMEDICA,EN MG SE REEMPLAZA KIT DE VALVULA-CELDA Y SENSOR DE FLUJO-SE DERIVA A PABLO BRITO (FALLA PRUEBA DE CIRCUITO),NEWPORT,E-360,MG 3443,,estado=8,1,0,0,baja,-,1,0
22310,8,,,NEWPORT,E-360,MG 3430,,estado=8,1,0,0,entregado,Taller,0,0
22314,8,BAJA,,NELLCOR,N-395,MG 2026,,estado=8;informe_final,1,1,0,baja,-,1,0
22339,8,BAJA,DE BAJA,NELLCOR,N-395,MG 0281,,estado=8;informe_final;reg_desc,1,1,1,entregado,Taller,0,0
22340,8,LIMPIEZA REPARACION DE BARRERA OPTICA,DERIVADA ALFREDO,KANGAROO,324,MG 1910,,estado=8,1,0,0,baja,-,1,0
22343,8,BAJA,,LONGFIAN,JAY-5,MG 5349,,estado=8;informe_final,1,1,0,entregado,Taller,0,0
22346,8,,,NELLCOR,N-595,MG 2307,,estado=8,1,0,0,entregado,Taller,0,0
22347,8,,ok,NELLCOR,N-395,MG 0281,,estado=8,1,0,0,entregado,Taller,0,0
22362,2,EL EQUIPO SE BUSCO EN MGBIO PERO NO ESTA,"EQUIPO GOLPEADO POR CAIDA , REEMPLAZAR POR ROTURA : VALVULA AGUJA , VACUOMETRO , MOTOR , PLACA Y SOPORTE DE BATERIAS - COSTO ELEVADO DE REPARACIÓN EQUIPO PARA SCRAP - DAR DE BAJA",MOVI-VAC,A-550,B4-0729,,reg_desc,0,0,1,entregado,Taller,0,0
22374,8,,"reemplazo de filtros y limpieza, control ok.",LONGFIAN,JAY-5,MG 4782,w1552/w1551,estado=8,1,0,0,entregado,Taller,0,0
22379,8,BAJA,"baja , placa y turbina",RESPIRONICS,IN 171,MG 2681,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
22384,8,,,BMC,25T,MG 5243,,estado=8,1,0,0,entregado,Taller,0,0
22386,8,EQUIPO FUNCIONANDO OK,EQUIPO FUNCIONANDO OK,KANGAROO,324,MG 2478,W1342,estado=8,1,0,0,baja,-,1,0
22390,8,DEPOSITO BLAS PARERA BAJA,falla turbina,RESPIRONICS,HARMONY,CE 0126,,estado=8;informe_final,1,1,0,baja,-,1,0
22414,8,,REPARACION DE COMPRESOR; LIMPIEZA INTERNA PROFUNDA; CAMBIO DE FILTROS; CONTROL DE FUNCIONAMIENTO OK,LONGFIAN,JAY-5Q,MG 5324,W0511 - W0512,estado=8,1,0,0,entregado,Taller,0,0
22416,8,,,MEDITECH,G3G,NV 0334,,estado=8,1,0,0,entregado,Taller,0,0
22417,8,PARA REPUESTO BAJA,CIOLITA AGOTADA-COMPRESOR RUIDOSO,AIRSEP,NEW LIFE,MG 2423,,estado=8;informe_final,1,1,0,baja,-,1,0
22420,8,PARA VENTA,OK,RESMED,,MG 2394,A2208,estado=8,1,0,0,baja,-,1,0
22429,5,BAJA,,AIRSEP,NEW LIFE,MG 1973,,informe_final,0,1,0,entregado,Taller,0,0
22430,8,,"MANTENIMIENTO, REEMPLAZO DE FILTRO, LIMPIEZA GRAL, FUNCIONAMIENTO OK",LONGFIAN,JAY-5,MG 4589,W0453 - W0454,estado=8,1,0,0,entregado,Taller,0,0
22431,8,,"CAMBIO DE FILTROS, LIMPIEZA GRAL; FUNCIONAMIENTO OK",LONGFIAN,JAY-5Q,MG 5466,W0509 - W0510,estado=8,1,0,0,entregado,Taller,0,0
22447,8,BAJA,,AIRSEP,NEW LIFE,mg 1350,,estado=8;informe_final,1,1,0,baja,-,1,0
22455,8,DE BAJA,IRREPARABLE DE BAJA,AIRSEP,NEW LIFE,MG 1992,W1841W1839,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
22460,8,,bateria,NELLCOR,N-595,MG 1525,,estado=8,1,0,0,entregado,Taller,0,0
22462,8,,OK,BMC,G1B,MG 5242,,estado=8,1,0,0,entregado,Taller,0,0
22473,8,CONTROL,CONTROL,NELLCOR,N-595,MG 4771,,estado=8,1,0,0,entregado,Taller,0,0
22480,8,BAJA,,AIRSEP,NEW LIFE,MG 2243,,estado=8;informe_final,1,1,0,baja,-,1,0
22486,8,,CONTROL DE FUNCIONAMIENTO; LIMPIEZA GRAL; FUNCIONAMIENTO OK,LONGFIAN,JAY-5,MG 4200,W0519 - W0520,estado=8,1,0,0,entregado,Taller,0,0
22487,8,CIOLITA AGOTADA-DE BAJA,CIOLITA AGOTADA,AIRSEP,NEW LIFE,MG 2503,,estado=8;informe_final,1,1,0,baja,-,1,0
22493,8,,placa quemada,BMC,25T,MG 3844,,estado=8,1,0,0,baja,-,1,0
22502,8,,reemplazo de carcaza para rein greso a linde.,VIASYS,ORION,MG 1403,w1820,estado=8,1,0,0,entregado,Taller,0,0
22503,8,,"reposicion de fuente, control y limpieza.",PURITAN BENNETT,420,MG 0646,w1819,estado=8,1,0,0,entregado,Taller,0,0
22504,8,BAJA,"reemplazo de carcaza, frente roto, reemplazo de bateria, llego sin bateria.",MEDIX,OXI-3,MG 1052,w1826,estado=8;informe_final,1,1,0,entregado,Taller,0,0
22513,8,,,MOVI-VAC,A-600,MG 3306,,estado=8,1,0,0,baja,-,1,0
22514,8,DEPOSITO BLAS PARERA,EQUIPO PARA DESHUASE,RESPIRONICS,PRO,MG 0775,,estado=8,1,0,0,alquilado,Taller,0,0
22515,8,,,PURITAN BENNETT,420 E,MG 0543,,estado=8,1,0,0,baja,-,1,0
22522,8,DE BAJA,"teclas de volumen no funciona, partlante de alarmas y beep roto, equipo para repuesto.",MEDIX,OXI-3,MG 0571,,estado=8;informe_final,1,1,0,baja,-,1,0
22542,8,,CONTROL OK.,AIRSEP,NEW LIFE,MG 1679,W1375/W1374,estado=8,1,0,0,entregado,Taller,0,0
22545,6,BAJA,"reemplazo de bateria, funcionamiento ok.",NELLCOR,N-560,CE 0102,a2192,informe_final,0,1,0,entregado,Estantería de Alquiler,0,0
22546,8,,REPARACION DE COMPRESOR; CAMBIO DE BASE; CAMBIO DE FILTROS; LIMPIEZA GRAL; FUNCIONAMIENTO OK.-,LONGFIAN,JAY-5Q,MG 5480,A2232 - A2233,estado=8,1,0,0,entregado,Taller,0,0
22585,8,,CONTROL DE FUNCIONAMIENTO OK.,MEDIX,OXI-3,MG 1251,A2166,estado=8,1,0,0,entregado,Taller,0,0
22599,8,,CAMBIO DE FILTROS; MANTENIMIENTO GRAL; LIMPIEZA GRAL; FUNCIONAMIENTO OK,LONGFIAN,JAY-5,MG 4534,W0545 - W0546,estado=8,1,0,0,entregado,Taller,0,0
22605,8,BAJA,reemplazo de frente y placa. Control ok.,NELLCOR,N-560,MG 1794,a2172,estado=8;informe_final,1,1,0,baja,-,1,0
22607,8,,"reemplazo de frente, control ok.",NELLCOR,N-600,MG 2866,a2173,estado=8,1,0,0,entregado,Taller,0,0
22626,8,,CONTROL OK,FISHER & PAYKEL,HC 150,MG 0577,,estado=8,1,0,0,baja,-,1,0
22628,8,PARA VENTA,CONTROL FUNCIONAMIENTO OK,RESMED,MALIBU,MG 2392,,estado=8,1,0,0,baja,-,1,0
22630,8,PARA VENTA,FUNCIONAMIENTO CONTROLADO OK.,RESPIRONICS,REMSTAR,MG 2513,,estado=8,1,0,0,baja,-,1,0
22632,8,FALLA SENSOR DE FLUJO- PARA REPUESTO-CARCASA ROTA,FALLA SENSOR DE FLUJO- PARA REPUESTO-CARCASA ROTA,KANGAROO,324,MG 3630,,estado=8,1,0,0,baja,-,1,0
22636,8,DEPOSITO BLAS PARERA,,PURITAN BENNETT,425,MG 3638,,estado=8,1,0,0,baja,-,1,0
22637,8,,,NELLCOR,N-595,MG 1915,,estado=8,1,0,0,baja,-,1,0
22645,8,PARA VENTA,,MASIMO,RADICAL,MG 3897,,estado=8,1,0,0,entregado,Taller,0,0
22655,8,,MANTENIMIENTO DEL EQUIPO; CAMBIO DE FILTROS; LIMPIEZA GRAL; FUNCIONAMIENTO OK,LONGFIAN,JAY-5Q,MG 5130,W0573 - W0574,estado=8,1,0,0,entregado,Taller,0,0
22660,8,BAJA,BAJA,LONGFIAN,JAY-5,MG 4796,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
22666,8,,"CAMBIO DE LABIOS, CAMBIO DE FILTROS, LIMPIEZA GRAL, FUNCIONAMIENTO OK",LONGFIAN,JAY-5Q,MG 5473,W0577 - W0578,estado=8,1,0,0,entregado,Taller,0,0
22672,8,DE BAJA,,MEDIX,OXI-3,ce 0168,,estado=8;informe_final,1,1,0,entregado,Taller,0,0
22673,8,,,BMC,G2,E2317A02187,,estado=8,1,0,0,baja,-,1,0
22714,8,,control ok.,AIRSEP,NEW LIFE,MG 2258,a2018/a2019,estado=8,1,0,0,baja,-,1,0
22724,8,,"reemplazo de filtros, control de funcionamiento: anda a 4 litros…",AIRSEP,NEW LIFE,MG 3005,a2043/a2042,estado=8,1,0,0,entregado,Taller,0,0
22725,8,FUNCIONAMIENTO OK,FUNCIONAMIENTO OK,KANGAROO,324,MG 2270,,estado=8,1,0,0,entregado,Taller,0,0
22726,8,DE BAJA IRREPARABLE,DEVOLUCION DE ALQUILER,AIRSEP,NEW LIFE,MG 1781,,estado=8;informe_final,1,1,0,baja,-,1,0
22731,8,,"REMPLAZO DE BOBINA DE SELENOIDE, CAMBIO DE FILTRO CONTROL OK.",AIRSEP,NEW LIFE,MG 2399,A2029/A2031,estado=8,1,0,0,baja,-,1,0
22746,8,CIOLITA AGOTADA-COMPRESOR ROTO-DE BAJA PARA REPUESTO,CIOLITA AGOTADA-COMPRESOR ROTO,AIRSEP,NEW LIFE,MG 1471,,estado=8;informe_final,1,1,0,baja,-,1,0
22755,8,,"reparacion de compresor, control ok.",AIRSEP,NEW LIFE,MG 3615,a2069/a2068,estado=8,1,0,0,entregado,Taller,0,0
22758,8,BAJA,,HEWLETT PACKARD,43100,MG 2561,,estado=8;informe_final,1,1,0,baja,-,1,0
22765,8,,CONTROLADO OK.,BMC,25T,MG 4026,,estado=8,1,0,0,baja,-,1,0
22766,8,,CONTROLADO OK.,BMC,G1,MG 4028,,estado=8,1,0,0,baja,-,1,0
22772,8,,CAMBIO DE FILTROS; LIMPIEZA GRAL; FUNCIONAMIENTO OK.-,LONGFIAN,JAY-5,MG 4536,A2226 - A2227,estado=8,1,0,0,entregado,Taller,0,0
22775,8,,CONTROLADO OK.,MARBEL,C-500-A,MG 0008,,estado=8,1,0,0,entregado,Taller,0,0
22777,8,,CONTROLADO OK.,MARBEL,C-500-A,MG 0862,,estado=8,1,0,0,entregado,Taller,0,0
22778,8,,"reparacion de compresor, reemplazo de filtros, control ok.",AIRSEP,NEW LIFE,MG 2301,a2126/a2127,estado=8,1,0,0,entregado,Taller,0,0
22780,8,,"reemplazo de filtro, control ok.",RESMED,TANGO,MG 2347,v8209,estado=8,1,0,0,entregado,Taller,0,0
22785,8,,"repraracion de compresor completo, limpieza control ok..",AIRSEP,NEW LIFE,MG 2731,,estado=8,1,0,0,baja,-,1,0
22792,8,BAJA,,AIRSEP,NEW LIFE,MG 1750,,estado=8;informe_final,1,1,0,baja,-,1,0
22794,8,SIN REPARACION-PARA REPUESTO,placa defectuosa-MOTOR,KANGAROO,324,MG 2824,,estado=8,1,0,0,baja,-,1,0
22801,8,,EQUIPO CONTROLADO,EDAN,M3A,MG 3612,,estado=8,1,0,0,baja,-,1,0
22807,8,,"reparacion de compresor completo, reemplazo de filtro, control de funcionamiento, limpieza, ok",AIRSEP,NEW LIFE,MG 0640,a2146/a2147,estado=8,1,0,0,entregado,Taller,0,0
22817,8,DE BAJA,BAJA,LONGFIAN,JAY-5,mg 6563,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
22821,8,BAJA,CONTROL FUNCIONAMIENTO OK.,VIASYS,ORION,MG 0488,,estado=8;informe_final,1,1,0,baja,-,1,0
22823,8,EQUIPO PARA REPUESTO.,FUNCIONAMIENTRO CONTROLADO OK.,RESPIRE,RE-001,CE 0067,,estado=8,1,0,0,baja,-,1,0
22824,8,,CONTROLADO FUNCIONAMIENTO OK.,PHILIPS,SERIE C,MG 2157,,estado=8,1,0,0,entregado,Taller,0,0
22835,8,,CAMBIO DE GABINETE COMPLETO-REEMPLAZO DE ENCODER-REEMPLAZO DE PLACA PRINCIPAL POR ROTURA-REEMPLAZO DE BOMBA DE PNI-REPARACION DE FUENTE DE ALIMENTACION-DESMONTAJE Y MONTAJE- CONTROL DE FUNCIONAMIENTO,MEDITECH,G3G,MG 3601,,estado=8,1,0,0,baja,-,1,0
22839,8,,,AIRSEP,NEW LIFE,MG 1383,,estado=8,1,0,0,entregado,Taller,0,0
22841,8,OBSOLETO,PARA REPUESTO,NELLCOR,N-560,MG 0231,,estado=8,1,0,0,baja,-,1,0
22844,8,BAJA,,AIRSEP,NEW LIFE,MG 1263,,estado=8;informe_final,1,1,0,baja,-,1,0
22846,8,,(TAPA),LONGFIAN,JAY-5,MG 4592,,estado=8,1,0,0,baja,-,1,0
22857,2,,SE DA DE BAJA,DEBILBISS,,IDO21680,,reg_desc,0,0,1,entregado,Taller,0,0
22862,8,,,MOVI-VAC,A-600,MG 6569,,estado=8,1,0,0,entregado,Taller,0,0
22866,8,,,BMC,25T,MG 4052,,estado=8,1,0,0,baja,-,1,0
22867,8,,,BREAS,SLEEP,MG 0480,,estado=8,1,0,0,entregado,Taller,0,0
22870,8,,CONTROL DE FUNCIONAMIENTO,VIASYS,ORION,MG 0696,,estado=8,1,0,0,baja,-,1,0
22878,8,BAJA,BAJA,LONGFIAN,JAY-5,MG 4708,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
22879,8,,control ok,LONGFIAN,JAY-5,MG 5005,,estado=8,1,0,0,baja,-,1,0
22882,8,,"control de funcionamiento baja concetracion, se reemplazo tubos por otros, control ok usados.",LONGFIAN,JAY-5,MG 5021,,estado=8;reg_desc,1,0,1,baja,-,1,0
22886,8,EQUIPO CON CIOLITA AGOTADA-COMPRESOR ROTO- SE UTILIZA BASE Y CARCAZA PARA SERVICE-SE DA DE BAJA EN EL MADRE,EQUIPO CON CIOLITA AGOTADA-COMPRESOR ROTO- SE UTILIZA BASE Y CARCAZA PARA SERVICE-,LONGFIAN,JAY-5Q,MG 5117,,estado=8;informe_final,1,1,0,baja,-,1,0
22887,8,DEPOSITO BLAS PARERA,"EQUIPO DESGASTADO INTERNAMENTE, LA ESPUMA DE POLIURETANO MUY DESGASTADA, QUEDA PARA DESHUESE, FUNCIONAN LA FUENTE, EL DISPLAY Y LA TURBINA.",VIASYS,ORION,MG 0986,,estado=8,1,0,0,alquilado,Taller,0,0
22915,8,,copntrol de funcionamiento ok.,LONGFIAN,JAY-5,mg 4205,,estado=8,1,0,0,entregado,Taller,0,0
22921,8,BAJA,DAR DE BAJA,LONGFIAN,JAY-5,MG 4758,,estado=8;informe_final;reg_desc,1,1,1,alquilado,-,0,0
22923,8,,reemplazo de filtros.,LONGFIAN,JAY-5,MG 4205,,estado=8,1,0,0,entregado,Taller,0,0
22931,8,DE BAJA,"tubos tapados, compresor labios y camisas.. Sin reparacion",AIRSEP,NEW LIFE,MG 0052,,estado=8;informe_final,1,1,0,baja,-,1,0
22936,8,,reparado,LONGFIAN,JAY-5,MG 4533,,estado=8,1,0,0,entregado,Taller,0,0
22952,8,JORGE PONETE LAS PILAS QUE DESPUES YO SOY EL QUE TIENE QUE ENTRAR AL ACCESS A REVISAR ESTO,control de funcionamiento ok.,RESPIRONICS,LA651S,MG 2322,a2456,estado=8,1,0,0,baja,-,1,0
22970,8,VENDIDO ARIEL,(TAPA),LONGFIAN,JAY-5,MG 4536,,estado=8,1,0,0,baja,-,1,0
22987,8,,ok,LONGFIAN,JAY-5,MG 4715,c3577c3578,estado=8,1,0,0,entregado,Taller,0,0
22989,8,Para desguase,,LONGFIAN,JAY-5,MG 4703,,estado=8,1,0,0,alquilado,Taller,0,0
22991,8,BAJA,DE BAJA,LONGFIAN,JAY-5,MG 5340,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
22993,8,DE BAJA,,NELLCOR,N-560,MG 0470,,estado=8;informe_final,1,1,0,baja,-,1,0
22994,8,DE BAJA,,NELLCOR,N-560,MG 0326,,estado=8;informe_final,1,1,0,baja,-,1,0
22997,8,,NO FUNCIONA LA TURBINA-ERROR 75-,BMG,,MG 4662,,estado=8,1,0,0,baja,-,1,0
23008,8,CIOLITA AGOTADA-COMPRESOR CON RULEMANES RUIDOSOS-SE DA DE BAJA,CIOLITA AGOTADA-COMPRESOR CON RULEMANES RUIDOSOS,AIRSEP,NEW LIFE,mg 1712,,estado=8;informe_final,1,1,0,baja,-,1,0
23009,8,BAJA,BAJA,LONGFIAN,JAY-5,MG 4190,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
23012,8,,CONTROL DE FUNCIONAMIENTO OK,TANGO,,MG 2413,,estado=8,1,0,0,entregado,Taller,0,0
23013,8,DEPOSITO BLAS PARERA,,S9,,MG 1897,,estado=8,1,0,0,alquilado,Taller,0,0
23016,8,BAJA,,RESMED,S7,MG 2483,,estado=8;informe_final,1,1,0,baja,-,1,0
23023,8,,,KANGAROO,324,MG 2479,,estado=8,1,0,0,baja,-,1,0
23031,8,,CONTROL DE FUNCIONAMIENTO OK,MARBEL,C-500-A,MG 0862,,estado=8,1,0,0,entregado,Taller,0,0
23042,8,,,VIASYS,ORION,MG 0484,,estado=8,1,0,0,baja,-,1,0
23044,8,,,VIASYS,ORION,MG 2913,,estado=8,1,0,0,baja,-,1,0
23045,8,,,VIASYS,ORION,MG 1403,,estado=8,1,0,0,baja,-,1,0
23046,8,DEPOSITO BLAS PARERA,,BREAS,SLEEP,MG 0079,,estado=8,1,0,0,baja,-,1,0
23059,8,,"compresor, filtros",AIRSEP,NEW LIFE,MG 2311,,estado=8,1,0,0,entregado,Taller,0,0
23061,8,,TURBINA ROTA,PURITAN BENNETT,425,MG 0731,,estado=8,1,0,0,baja,-,1,0
23066,8,,,MARBEL,C-500-A,MG 0862,,estado=8,1,0,0,entregado,Taller,0,0
23069,8,COMPRESOR ROTO RODAMIENTOS-BASE DE GABINETE ROTO-SE DA DE BAJA PARA REPUESTOS DE PLACA VALVULA Y CANISTER,COMPRESOR ROTO RODAMIENTOS-BASE DE GABINETE ROTO-SE DA DE BAJA PARA REPUESTOS DE PLACA VALVULA Y CANISTER,LONGFIAN,JAY-5,MG 5126,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
23073,8,,"reemplazo de valvula unidireccional,re paracion de placa control, filtro interno externo,limpieza ntena externa, contro de funcione miento, ok.",AIRSEP,NEW LIFE,MG 2397,a2510/a2511,estado=8,1,0,0,entregado,Taller,0,0
23074,6,,"compresor, ciolita, alrama, trafo armado de desguace.",LONGFIAN,JAY-5,MG 4568,,reg_desc,0,0,1,alquilado,-,0,0
23076,8,,CONTROLADO OK,PHILLIPS,,MG 2157,,estado=8,1,0,0,entregado,Taller,0,0
23077,8,,,BMC,G1B,MG 4004,,estado=8,1,0,0,baja,-,1,0
23078,8,BAJA,DAR DE BAJA,LONGFIAN,JAY-5,MG 4589,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
23080,8,,SE ENVIO A SARMIENTO,LONGFIAN,JAY-5,MG 6342,,estado=8,1,0,0,alquilado,Taller,0,0
23087,8,DE BAJA COMPRESOR ROTO-CIOLITA AGOTADA,DE BAJA COMPRESOR ROTO-CIOLITA AGOTADA,AIRSEP,NEW LIFE,MG 2335,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
23090,8,,no funciona el contador,KANGAROO,324,MG 2825,,estado=8,1,0,0,baja,-,1,0
23106,8,,REEMPLAZO DE BATERIA-CONTROL DE FUNCIONAMIENTO,NELLCOR,N-595,MG 2256,,estado=8,1,0,0,baja,-,1,0
23108,8,,controlado ok.,NELLCOR,N-560,CE 0102,a2370,estado=8,1,0,0,baja,-,1,0
23114,8,BAJA,"control ok, reemplazo de filtros.",AIRSEP,NEW LIFE,MG 2999,a2713/a2712,estado=8;informe_final,1,1,0,baja,-,1,0
23116,8,SE DA DE BAJA PARA REPUESTO,ENTREGA BAJA PRESION,RESPIRONICS,REMSTAR,MG 2684,,estado=8;informe_final,1,1,0,entregado,Taller,0,0
23132,8,,"ajuste de tapa, reemplazo de filtro, control ok",SILFAB,N-33A,MG 2091,b2718,estado=8,1,0,0,entregado,Taller,0,0
23133,3,REEMPLAZO DE CANISTER-CALIBRACIÓN-CONTROL DE FUNCIONAMIENTO,EL EQUIPO PIDE REEMPLAZO DE COLUMNAS-NIVEL DE PUREZA EXTERNA 60% MUY BAJA!-SE REALIZÓ UNA CALIBRACIÓN DE OXÍGENO-SE REEMPLAZARON LOS CANISTER,INOGEN ONE,G3,18408320,B2918/B2919,reg_desc,0,0,1,entregado,Taller,0,0
23137,8,,reparacion de compresor.,LONGFIAN,JAY-5,MG 4570,b2706/b27019,estado=8,1,0,0,alquilado,Taller,0,0
23139,8,,PLACA DETERIORADA POR EXCREMENTO DE CUCARACHA.,BMC,RESMART,MG 3346,,estado=8,1,0,0,baja,-,1,0
23142,8,DEPOSITO BLAS PARERA,,MEDIX,OXI-3,2699,,estado=8,1,0,0,entregado,Taller,0,0
23144,8,,CONTROLADO FUNCIONA BIEN-,MEDIX,OXI-3,MG 1438,,estado=8,1,0,0,baja,-,1,0
23147,8,DEPOSITO BLAS PARERA,,MASIMO,RADICAL,MG 1428,,estado=8,1,0,0,alquilado,Taller,0,0
23150,8,,,NELLCOR,N-595,MG 1525,,estado=8,1,0,0,baja,-,1,0
23152,8,,CONTROL DE FUNCIONAMIENTO OK,RESMED,TANGO,MG 2417,b2704,estado=8,1,0,0,entregado,Taller,0,0
23154,8,IRREPARABLE DE BAJA,DE BAJA,AIRSEP,NEW LIFE,MG 1600,,estado=8;informe_final;reg_desc,1,1,1,baja,-,1,0
23155,8,BAJA,,AIRSEP,NEW LIFE,MG 1722,,estado=8;informe_final,1,1,0,baja,-,1,0
23160,8,,FUNCIONA CORRECTAMENTE,SILFAB,N-33A,MG 2741,,estado=8,1,0,0,baja,-,1,0
23166,8,,"limpieza interna externa, remplazo de filtros.",AIRSEP,NEW LIFE,MG 2304,b2730/b2731,estado=8,1,0,0,entregado,Taller,0,0
23174,8,,se uso la tapa para reparar el equipo de un cliente,SILFAB,N-33A,MG 2092,,estado=8,1,0,0,baja,-,1,0
23181,8,Para desguase,,LONGFIAN,JAY-5,MG 3800,,estado=8,1,0,0,alquilado,Taller,0,0
23184,8,,"reemplazo de filtro nterno externo, control de funcionamiento, limpieza.",AIRSEP,NEW LIFE,MG 2726,b2693/b2692,estado=8,1,0,0,entregado,Taller,0,0
23187,8,,,AIRSEP,NEW LIFE,mg 0858,,estado=8,1,0,0,entregado,Taller,0,0
23191,8,BAJA,,SILFAB,N-33A,MG 2534,,estado=8;informe_final,1,1,0,baja,-,1,0
23195,8,BAJA,,AIRSEP,NEW LIFE,MG 0858,,estado=8;informe_final,1,1,0,baja,-,1,0
23199,8,BAJA,PLACA DETERIORADA POR ECES DE CUCA.,BMC,GII T25S,MG 4882,,estado=8;informe_final,1,1,0,baja,-,1,0
